timestamp,best_bid,best_ask,mid,bid_quote,ask_quote,imbalance,inventory,cash,pnl
2025-12-30T11:52:33.906690,10013.0,10015.0,10014.0,10012.43,10016.43,0.2899,0,15.76,15.76
2025-12-30T11:52:34.208915,9989.0,9993.0,9991.0,9988.99,9992.99,-0.0077,0,15.76,15.76
2025-12-30T11:52:34.517858,10010.0,10014.0,10012.0,10009.57,10013.57,-0.2843,-1,10029.34,17.34
2025-12-30T11:52:34.823858,10018.0,10020.0,10019.0,10017.05,10022.05,0.1643,-1,10029.34,10.34
2025-12-30T11:52:35.135027,9988.0,9992.0,9990.0,9987.91,9992.91,0.0741,-1,10029.34,39.34
2025-12-30T11:52:35.447253,9990.0,9994.0,9992.0,9990.04,9995.04,0.1574,-1,10029.34,37.34
2025-12-30T11:52:35.775564,10005.0,10009.0,10007.0,10004.9,10009.9,0.0667,-1,10029.34,22.34
2025-12-30T11:52:36.103945,10015.0,10019.0,10017.0,10015.65,10020.65,0.5696,-1,10029.34,12.34
2025-12-30T11:52:36.431860,9981.0,9985.0,9983.0,9980.79,9985.79,-0.0076,-1,10029.34,46.34
2025-12-30T11:52:36.759723,9995.0,9999.0,9997.0,9995.09,10000.09,0.1953,-1,10029.34,32.34
2025-12-30T11:52:37.087490,9999.0,10003.0,10001.0,9998.64,10003.64,-0.1097,-1,10029.34,28.34
2025-12-30T11:52:37.415760,10019.0,10021.0,10020.0,10017.97,10022.97,0.1156,-1,10029.34,9.34
2025-12-30T11:52:37.744154,9997.0,9999.0,9998.0,9995.65,10000.65,-0.1,-1,10029.34,31.34
2025-12-30T11:52:38.058569,10013.0,10015.0,10014.0,10011.49,10016.49,-0.2057,-1,10029.34,15.34
2025-12-30T11:52:38.369286,10015.0,10019.0,10017.0,10015.4,10020.4,0.4007,-1,10029.34,12.34
2025-12-30T11:52:38.683166,10007.0,10011.0,10009.0,10006.42,10011.42,-0.2542,-1,10029.34,20.34
2025-12-30T11:52:38.995178,10007.0,10011.0,10009.0,10006.91,10011.91,0.0719,-1,10029.34,20.34
2025-12-30T11:52:39.308575,9992.0,9994.0,9993.0,9990.81,9995.81,0.006,-1,10029.34,36.34
2025-12-30T11:52:39.618684,9979.0,9981.0,9980.0,9977.95,9982.95,0.1023,-1,10029.34,49.34
2025-12-30T11:52:39.919306,10003.0,10007.0,10005.0,10003.04,10008.04,0.1568,-1,10029.34,24.34
2025-12-30T11:52:40.220681,9986.0,9988.0,9987.0,9984.78,9989.78,-0.0136,-1,10029.34,42.34
2025-12-30T11:52:40.521182,10019.0,10021.0,10020.0,10017.37,10022.37,-0.2894,-1,10029.34,9.34
2025-12-30T11:52:40.835672,10000.0,10002.0,10001.0,9998.97,10003.97,0.11,-1,10029.34,28.34
2025-12-30T11:52:41.143228,10012.0,10016.0,10014.0,10012.24,10017.24,0.2955,-1,10029.34,15.34
2025-12-30T11:52:41.453145,9983.0,9987.0,9985.0,9982.81,9987.81,0.0076,-1,10029.34,44.34
2025-12-30T11:52:41.753899,9983.0,9987.0,9985.0,9983.26,9988.26,0.3068,0,46.08,46.08
2025-12-30T11:52:42.056386,10012.0,10016.0,10014.0,10012.11,10016.11,0.075,0,46.08,46.08
2025-12-30T11:52:42.359445,10004.0,10008.0,10006.0,10004.19,10008.19,0.1265,0,46.08,46.08
2025-12-30T11:52:42.662905,10003.0,10007.0,10005.0,10002.85,10006.85,-0.0972,0,46.08,46.08
2025-12-30T11:52:42.964311,10004.0,10006.0,10005.0,10003.1,10007.1,0.0677,0,46.08,46.08
2025-12-30T11:52:43.266275,10019.0,10021.0,10020.0,10018.1,10022.1,0.0693,0,46.08,46.08
2025-12-30T11:52:43.571967,10008.0,10010.0,10009.0,10006.87,10010.87,-0.0861,0,46.08,46.08
2025-12-30T11:52:43.877020,10012.0,10014.0,10013.0,10011.01,10015.01,0.0036,0,46.08,46.08
2025-12-30T11:52:44.181028,9994.0,9998.0,9996.0,9994.04,9998.04,0.0298,0,46.08,46.08
2025-12-30T11:52:44.496671,10006.0,10008.0,10007.0,10004.76,10008.76,-0.1579,0,46.08,46.08
2025-12-30T11:52:44.800429,10005.0,10007.0,10006.0,10003.55,10007.55,-0.2973,0,46.08,46.08
2025-12-30T11:52:45.104676,10003.0,10007.0,10005.0,10002.96,10006.96,-0.0254,0,46.08,46.08
2025-12-30T11:52:45.406476,10015.0,10019.0,10017.0,10015.74,10019.74,0.4962,0,46.08,46.08
2025-12-30T11:52:45.708861,9991.0,9993.0,9992.0,9989.77,9993.77,-0.1527,0,46.08,46.08
2025-12-30T11:52:46.009046,9982.0,9986.0,9984.0,9982.19,9986.19,0.1235,1,-9936.11,47.89
2025-12-30T11:52:46.311383,10012.0,10014.0,10013.0,10009.93,10014.93,-0.1775,1,-9936.11,76.89
2025-12-30T11:52:46.614022,9978.0,9982.0,9980.0,9977.58,9982.58,0.256,1,-9936.11,43.89
2025-12-30T11:52:46.915790,9991.0,9995.0,9993.0,9990.48,9995.48,0.1871,1,-9936.11,56.89
2025-12-30T11:52:47.219496,10019.0,10021.0,10020.0,10017.31,10022.31,0.0723,1,-9936.11,83.89
2025-12-30T11:52:47.523230,10005.0,10007.0,10006.0,10002.68,10007.68,-0.3447,1,-9936.11,69.89
2025-12-30T11:52:47.826911,9998.0,10002.0,10000.0,9997.25,10002.25,0.0351,1,-9936.11,63.89
2025-12-30T11:52:48.129156,10014.0,10016.0,10015.0,10012.02,10017.02,-0.1192,1,-9936.11,78.89
2025-12-30T11:52:48.437079,9985.0,9987.0,9986.0,9983.16,9988.16,-0.0256,1,-9936.11,49.89
2025-12-30T11:52:48.746320,10008.0,10010.0,10009.0,10006.09,10011.09,-0.0748,1,-9936.11,72.89
2025-12-30T11:52:49.049893,9981.0,9985.0,9983.0,9980.12,9985.12,-0.0559,1,-9936.11,46.89
2025-12-30T11:52:49.357178,9988.0,9990.0,9989.0,9986.68,9991.68,0.3228,1,-9936.11,52.89
2025-12-30T11:52:49.666257,9999.0,10001.0,10000.0,9996.92,10001.92,-0.1875,1,-9936.11,63.89
2025-12-30T11:52:49.970867,9989.0,9993.0,9991.0,9988.98,9993.98,0.5197,1,-9936.11,54.89
2025-12-30T11:52:50.280016,9999.0,10001.0,10000.0,9997.36,10002.36,0.1071,1,-9936.11,63.89
2025-12-30T11:52:50.582035,9986.0,9988.0,9987.0,9984.13,9989.13,-0.0452,1,-9936.11,50.89
2025-12-30T11:52:50.885519,9991.0,9995.0,9993.0,9990.64,9995.64,0.2926,1,-9936.11,56.89
2025-12-30T11:52:51.187351,9991.0,9995.0,9993.0,9990.71,9995.71,0.3377,1,-9936.11,56.89
2025-12-30T11:52:51.490520,9991.0,9993.0,9992.0,9989.71,9994.71,0.337,1,-9936.11,55.89
2025-12-30T11:52:51.794101,9991.0,9993.0,9992.0,9990.0,9995.0,0.5345,1,-9936.11,55.89
2025-12-30T11:52:52.095136,10004.0,10008.0,10006.0,10002.91,10007.91,-0.1964,1,-9936.11,69.89
2025-12-30T11:52:52.396249,9988.0,9992.0,9990.0,9987.15,9992.15,-0.0303,1,-9936.11,53.89
2025-12-30T11:52:52.698950,10015.0,10019.0,10017.0,10013.94,10018.94,-0.1714,1,-9936.11,80.89
2025-12-30T11:52:53.003376,9992.0,9996.0,9994.0,9991.18,9996.18,-0.0155,1,-9936.11,57.89
2025-12-30T11:52:53.308241,9979.0,9983.0,9981.0,9978.51,9983.51,0.2093,1,-9936.11,44.89
2025-12-30T11:52:53.612791,10017.0,10019.0,10018.0,10015.16,10020.16,-0.029,1,-9936.11,81.89
2025-12-30T11:52:53.918266,10006.0,10008.0,10007.0,10003.39,10008.39,-0.5378,1,-9936.11,70.89
2025-12-30T11:52:54.222242,10019.0,10021.0,10020.0,10016.58,10021.58,-0.4113,1,-9936.11,83.89
2025-12-30T11:52:54.527466,9979.0,9981.0,9980.0,9977.83,9982.83,0.4219,1,-9936.11,43.89
2025-12-30T11:52:54.839482,9992.0,9994.0,9993.0,9990.07,9995.07,-0.0895,1,-9936.11,56.89
2025-12-30T11:52:55.143979,9992.0,9996.0,9994.0,9991.86,9996.86,0.4427,1,-9936.11,57.89
2025-12-30T11:52:55.448713,9978.0,9982.0,9980.0,9977.01,9982.01,-0.125,1,-9936.11,43.89
2025-12-30T11:52:55.756648,10014.0,10016.0,10015.0,10012.09,10017.09,-0.0738,1,-9936.11,78.89
2025-12-30T11:52:56.057959,9981.0,9985.0,9983.0,9980.22,9985.22,0.0135,1,-9936.11,46.89
2025-12-30T11:52:56.373322,10012.0,10014.0,10013.0,10009.89,10014.89,-0.2045,1,-9936.11,76.89
2025-12-30T11:52:56.688428,10006.0,10008.0,10007.0,10004.25,10009.25,0.0318,1,-9936.11,70.89
2025-12-30T11:52:56.990016,10007.0,10009.0,10008.0,10005.56,10010.56,0.2399,1,-9936.11,71.89
2025-12-30T11:52:57.300404,10014.0,10016.0,10015.0,10012.4,10017.4,0.1316,1,-9936.11,78.89
2025-12-30T11:52:57.607600,9997.0,10001.0,9999.0,9996.33,10001.33,0.0865,1,-9936.11,62.89
2025-12-30T11:52:57.912867,10009.0,10013.0,10011.0,10008.42,10013.42,0.1438,1,-9936.11,74.89
2025-12-30T11:52:58.223176,9983.0,9987.0,9985.0,9981.89,9986.89,-0.2063,1,-9936.11,48.89
2025-12-30T11:52:58.533401,10004.0,10006.0,10005.0,10002.25,10007.25,0.034,1,-9936.11,68.89
2025-12-30T11:52:58.839437,9981.0,9983.0,9982.0,9978.6,9983.6,-0.3992,1,-9936.11,45.89
2025-12-30T11:52:59.143423,10016.0,10018.0,10017.0,10014.18,10019.18,-0.0167,1,-9936.11,80.89
2025-12-30T11:52:59.456692,10007.0,10009.0,10008.0,10005.49,10010.49,0.1953,1,-9936.11,71.89
2025-12-30T11:52:59.772224,9987.0,9989.0,9988.0,9985.19,9990.19,-0.008,1,-9936.11,51.89
2025-12-30T11:53:00.080510,10017.0,10019.0,10018.0,10015.27,10020.27,0.0462,1,-9936.11,81.89
2025-12-30T11:53:00.383601,9986.0,9988.0,9987.0,9984.04,9989.04,-0.1072,1,-9936.11,50.89
2025-12-30T11:53:00.687975,9997.0,10001.0,9999.0,9996.12,10001.12,-0.0523,1,-9936.11,62.89
2025-12-30T11:53:00.991908,10018.0,10020.0,10019.0,10016.19,10021.19,-0.0093,1,-9936.11,82.89
